no;iso_o;iso_d;distw;gdp_o;gdp_d;rta;flow;contig;comlang_off;comcur
16128;UZB;BLR;3316.266076;17178.41602;36945.29297;1;16.19354;0;0;0
16129;UZB;BRA;13248.79427;17178.41602;1067962.25;0;0.6666143;0;0;0
16130;UZB;CAN;9891.1363;17178.41602;1251463.375;0;0.391885;0;0;0
16131;UZB;CHE;4787.357699;17178.41602;379758.2813;0;4.511342;0;0;0
16132;UZB;CHL;16332.24472;17178.41602;145841.1875;0;0.01813592;0;0;0
16133;UZB;CHN;4284.945966;17178.41602;2668071.25;0;565.8543;0;0;0
16134;UZB;COL;13617.38043;17178.41602;135836.0156;0;0.131861;0;0;0
16135;UZB;CRI;13710.64591;17178.41602;22145.08008;0;0.0153888;0;0;0
16136;UZB;CZE;4161.36178;17178.41602;141801.4219;0;4.9582;0;0;0
16137;UZB;DEU;4539.407231;17178.41602;2906681.25;0;65.8402;0;0;0
16138;UZB;DNK;4390.536091;17178.41602;275237.0313;0;0.8114;0;0;0
16139;UZB;EGY;3551.923423;17178.41602;107484.0391;0;0.1246674;0;0;0
16140;UZB;ESP;5860.189888;17178.41602;1223988.5;0;3.3245;0;0;0
16141;UZB;EST;3590.95634;17178.41602;16409.79688;0;9.2687;0;0;0
16142;UZB;FIN;3700.49701;17178.41602;209444.8906;0;0.5462;0;0;0
16143;UZB;FRA;5147.519151;17178.41602;2230721.5;0;63.2013;0;0;0
16144;UZB;GBR;5261.337441;17178.41602;2345014.75;0;34.25961;0;0;0
16145;UZB;GEO;2048.518045;17178.41602;7550.169922;1;6.291802;0;0;0
16146;UZB;GRC;3814.941784;17178.41602;244951.375;0;26.5925;0;0;0
16147;UZB;GTM;13488.7913;17178.41602;35290.26953;0;0.167546;0;0;0
16148;UZB;HKG;4740.306448;17178.41602;189798.1094;0;0.07479648;0;0;0
16149;UZB;HUN;3927.401118;17178.41602;112898.5234;0;154.6204;0;0;0
16150;UZB;IDN;6528.300632;17178.41602;364458.9063;0;12.66265;0;0;0
16151;UZB;IND;2301.425916;17178.41602;906268;0;33.7974;0;0;0
16152;UZB;IRL;5603.62654;17178.41602;222649.7969;0;0.000200002;0;0;0
16153;UZB;IRN;1658.115457;17178.41602;222889.5;0;130.0552;0;0;0
16154;UZB;ITA;4603.888346;17178.41602;1844748.875;0;126.6705;0;0;0
16155;UZB;JOR;3048.631489;17178.41602;14176.30469;0;0.8100631;0;0;0
16156;UZB;JPN;5926.416539;17178.41602;4340133.5;0;177.881;0;0;0
16157;UZB;KAZ;1080.525906;17178.41602;77236.89844;1;321.416;1;0;0
16158;UZB;KGZ;542.0821379;17178.41602;2694.656982;1;65.00032;1;0;0
16159;UZB;KOR;5061.330987;17178.41602;888024.1875;0;37.94703;0;0;0
16160;UZB;LBN;2982.602844;17178.41602;22722.19141;0;0.6749875;0;0;0
16161;UZB;LTU;3602.218588;17178.41602;29790.79688;0;21.50093;0;0;0
16162;UZB;LVA;3609.164744;17178.41602;20115.52734;0;9.614803;0;0;0
16163;UZB;MAR;6505.584433;17178.41602;57306.73047;0;2.606945;0;0;0
16164;UZB;MDA;3210.540814;17178.41602;3265.583984;1;1.511785;0;0;0
16165;UZB;MKD;3868.356514;17178.41602;6217.132324;0;0.0731131;0;0;0
16166;UZB;MNG;3057.077596;17178.41602;2689.424805;0;0.268567;0;0;0
16167;UZB;MYS;5477.855915;17178.41602;148940.3594;0;0.0483095;0;0;0
16168;UZB;NLD;4844.324892;17178.41602;657590.125;0;21.09382;0;0;0
16169;UZB;NZL;13938.24695;17178.41602;103873.2109;0;0.009991421;0;0;0
16170;UZB;PAK;1381.743808;17178.41602;128830.2031;0;14.30374;0;0;0
16171;UZB;PER;15267.11838;17178.41602;93269.03906;0;0.239369;0;0;0
16172;UZB;POL;3881.657141;17178.41602;338732.9063;0;633.1446;0;0;0
16173;UZB;PRT;6391.250619;17178.41602;192571.9219;0;11.0858;0;0;0
16174;UZB;ROM;3480.306697;17178.41602;121609.1094;0;153.15;0;0;0
16175;UZB;RUS;2528.859446;17178.41602;986939.5625;1;1289.684;0;0;0
16176;UZB;SVK;3929.465382;17178.41602;55048.54688;0;4.642605;0;0;0
16177;UZB;SVN;4283.748154;17178.41602;37303.44922;0;1.1803;0;0;0
16178;UZB;SWE;4141.056016;17178.41602;384927.2813;0;0.1119;0;0;0
16179;UZB;THA;4348.048794;17178.41602;206247.0313;0;6.98012;0;0;0
16180;UZB;TJK;340.000772;17178.41602;2811.461426;1;176.3729;1;0;0
16181;UZB;TKM;850.7103164;17178.41602;10496.47949;0;85.13043;1;0;0
16182;UZB;TTO;12345.50221;17178.41602;19911.22266;0;0.02932094;0;0;0
16183;UZB;TUN;5003.718266;17178.41602;30298.49023;0;1.95206;0;0;0
16184;UZB;TUR;3085.887435;17178.41602;402709.9375;0;415.6933;0;0;0
16185;UZB;UKR;2897.536754;17178.41602;106110.8906;1;253.7612;0;0;0
16186;UZB;URY;15160.87033;17178.41602;19307.69531;0;0.046587;0;0;0
16187;UZB;USA;10996.41839;17178.41602;13201819;0;153.2003;0;0;0
16188;VCT;ATG;443.9466174;465.9259338;961.8518677;1;3.353768;0;1;1
16189;VCT;AUS;16379.51119;465.9259338;768177.6875;0;0.00956523;0;1;0
16190;VCT;BEL;7174.7274;465.9259338;392001.375;0;0.000100001;0;0;0
16191;VCT;BGR;8715.048847;465.9259338;31483;0;0.0156;0;0;0
16192;VCT;BOL;3452.526689;465.9259338;11163.07129;0;0.00505643;0;0;0
16193;VCT;BRA;3972.843901;465.9259338;1067962.25;0;0.000649;0;0;0
16194;VCT;CAN;4576.191419;465.9259338;1251463.375;0;0.289651;0;1;0
16195;VCT;CHE;7356.094744;465.9259338;379758.2813;0;3.253173;0;0;0
16196;VCT;CRI;2524.751865;465.9259338;22145.08008;0;0.03785199;0;0;0
16197;VCT;CZE;7953.746984;465.9259338;141801.4219;0;0.000100001;0;0;0
16198;VCT;DEU;7565.869526;465.9259338;2906681.25;0;0.008000003;0;0;0
16199;VCT;DMA;246.548262;465.9259338;299.8148193;1;3.89333;0;1;1
16200;VCT;DNK;7722.577753;465.9259338;275237.0313;0;0.000500005;0;0;0
16201;VCT;DOM;1135.079333;465.9259338;30581.08008;0;0.00414905;0;0;0
16202;VCT;DZA;6879.138162;465.9259338;114727.0625;0;0.165683;0;0;0
16203;VCT;ESP;6399.581876;465.9259338;1223988.5;0;1.1738;0;0;0
16204;VCT;EST;8579.493537;465.9259338;16409.79688;0;0.000200002;0;0;0
16205;VCT;FIN;8523.2807;465.9259338;209444.8906;0;0.1268003;0;0;0
16206;VCT;FRA;6999.153804;465.9259338;2230721.5;0;55.5499;0;0;0
16207;VCT;GBR;6842.959398;465.9259338;2345014.75;0;14.4897;0;1;0
16208;VCT;GRC;8657.186696;465.9259338;244951.375;0;45.06645;0;0;0
16209;VCT;GRD;125.3739643;465.9259338;519.2592773;1;3.71261;0;1;1
16210;VCT;GTM;3185.375786;465.9259338;35290.26953;0;0.00049437;0;0;0
16211;VCT;GUY;815.1634218;465.9259338;896.156311;1;0.209564;0;1;0
16212;VCT;HUN;8227.309457;465.9259338;112898.5234;0;0.001300002;0;0;0
16213;VCT;IDN;18505.4666;465.9259338;364458.9063;0;0.246901;0;0;0
16214;VCT;IND;14011.60712;465.9259338;906268;0;0.738767;0;1;0
16215;VCT;IRL;6505.284899;465.9259338;222649.7969;0;0.000100001;0;1;0
16216;VCT;ITA;7662.164617;465.9259338;1844748.875;0;40.0136;0;0;0
16217;VCT;JAM;1777.708118;465.9259338;10533.2959;1;0.1955404;0;1;0
16218;VCT;JPN;14250.30391;465.9259338;4340133.5;0;0.06085904;0;0;0
16219;VCT;KNA;913.240695;465.9259338;486.6666565;1;1.634105;0;1;1
16220;VCT;KOR;14406.60236;465.9259338;888024.1875;0;0.003;0;0;0
16221;VCT;LCA;94.27333123;465.9259338;906;1;5.929594;0;1;1
16222;VCT;LTU;8507.557095;465.9259338;29790.79688;0;1.7097;0;0;0
16223;VCT;NGA;7323.743531;465.9259338;114686.2813;0;0.01257366;0;1;0
16224;VCT;NLD;7254.812323;465.9259338;657590.125;0;0.1387001;0;0;0
16225;VCT;NOR;7698.220454;465.9259338;310959.75;0;0.5572292;0;0;0
16226;VCT;NZL;13868.45837;465.9259338;103873.2109;0;0.00048783;0;1;0
16227;VCT;PAK;13031.44092;465.9259338;128830.2031;0;0.472361;0;1;0
16228;VCT;POL;8223.782655;465.9259338;338732.9063;0;0.000200002;0;0;0
16229;VCT;PRT;5839.136091;465.9259338;192571.9219;0;0.000400004;0;0;0
16230;VCT;RUS;9990.36257;465.9259338;986939.5625;0;15.2818;0;0;0
16231;VCT;SGP;17729.21177;465.9259338;132158.4688;0;0.00899338;0;1;0
16232;VCT;SUR;1142.050425;465.9259338;1597.385132;1;0.141621;0;0;0
16233;VCT;SWE;8018.46143;465.9259338;384927.2813;0;0.0233;0;0;0
16234;VCT;TTO;302.9929962;465.9259338;19911.22266;1;6.662194;0;1;0
16235;VCT;TUR;9350.344984;465.9259338;402709.9375;0;0.892;0;0;0
16236;VCT;UKR;9231.741359;465.9259338;106110.8906;0;0.00074156;0;0;0
16237;VCT;USA;4326.860065;465.9259338;13201819;0;2;0;1;0
16238;VEN;AGO;9298.371305;181861.8438;44033.10156;0;0.6333701;0;0;0
16239;VEN;ARG;4886.742732;181861.8438;214057.75;0;24.807;0;1;0
16240;VEN;ARM;11126.09555;181861.8438;6405.722168;0;0.00362949;0;0;0
16241;VEN;ATG;1043.746504;181861.8438;961.8518677;0;2.450503;0;0;0
16242;VEN;AUS;15655.38436;181861.8438;768177.6875;0;2.22818;0;0;0
16243;VEN;AUT;8668.333473;181861.8438;322443.6563;0;2.887302;0;0;0
16244;VEN;AZE;11450.68718;181861.8438;20121.61133;0;0.0232;0;0;0
16245;VEN;BEL;7899.508791;181861.8438;392001.375;0;556.628;0;0;0
16246;VEN;BEN;7695.478031;181861.8438;4774.809082;0;0.01382909;0;0;0
16247;VEN;BGD;15593.73449;181861.8438;61960.96094;0;0.010736627;0;0;0
16248;VEN;BGR;9478.729325;181861.8438;31483;0;11.2638;0;0;0
16249;VEN;BLR;9494.65252;181861.8438;36945.29297;0;0.0487;0;0;0
16250;VEN;BLZ;2385.928551;181861.8438;1216.999878;0;1.254297;0;1;0
16251;VEN;BOL;3085.752688;181861.8438;11163.07129;1;48.9479;0;1;0
16252;VEN;BRA;4081.521653;181861.8438;1067962.25;0;650.733;1;0;0
16253;VEN;CAN;4646.617663;181861.8438;1251463.375;0;1166.088;0;0;0
16254;VEN;CHE;8103.648199;181861.8438;379758.2813;0;13.92204;0;0;0
16255;VEN;CHL;4840.623774;181861.8438;145841.1875;0;202.117;0;1;0
16256;VEN;CHN;14879.16403;181861.8438;2668071.25;0;2651.37;0;0;0
16257;VEN;CIV;6959.523981;181861.8438;17483.98828;0;164.2113;0;0;0
16258;VEN;COL;961.3485138;181861.8438;135836.0156;1;1532.66;1;1;0
16259;VEN;CRI;1798.523477;181861.8438;22145.08008;0;597.654;0;1;0
16260;VEN;CZE;8686.662049;181861.8438;141801.4219;0;0.2292004;0;0;0
16261;VEN;DEU;8289.505074;181861.8438;2906681.25;0;716.539;0;0;0
16262;VEN;DMA;944.3650093;181861.8438;299.8148193;0;1.55162;0;0;0
16263;VEN;DNK;8418.031139;181861.8438;275237.0313;0;17.1082;0;0;0
16264;VEN;DOM;1039.342338;181861.8438;30581.08008;0;1058.002;0;1;0
16265;VEN;DZA;7666.082166;181861.8438;114727.0625;0;30.76821;0;0;0
16266;VEN;ECU;1835.85117;181861.8438;40800.08203;1;391.9267;0;1;0
16267;VEN;EGY;10297.99877;181861.8438;107484.0391;0;32.3102;0;0;0
16268;VEN;ESP;7173.035641;181861.8438;1223988.5;0;2290.58;0;1;0
16269;VEN;EST;9249.744617;181861.8438;16409.79688;0;0.0087;0;0;0
16270;VEN;ETH;11626.69243;181861.8438;13315.40234;0;0.01797774;0;0;0
16271;VEN;FIN;9177.622421;181861.8438;209444.8906;0;7.38;0;0;0
16272;VEN;FRA;7745.797607;181861.8438;2230721.5;0;703.499;0;0;0
16273;VEN;GBR;7552.117471;181861.8438;2345014.75;0;1117.765;0;0;0
16274;VEN;GHA;7390.85494;181861.8438;12905.9707;0;0.00276581;0;0;0
16275;VEN;GIN;6027.382464;181861.8438;3317.202881;0;0.0179778;0;0;0
16276;VEN;GRC;9435.807823;181861.8438;244951.375;0;52.53072;0;0;0
16277;VEN;GRD;728.5333123;181861.8438;519.2592773;0;1.468643;0;0;0
16278;VEN;GTM;2544.881587;181861.8438;35290.26953;0;97.61917;0;1;0
16279;VEN;GUY;1141.277346;181861.8438;896.156311;0;11.828;1;0;0
16280;VEN;HKG;16413.15572;181861.8438;189798.1094;0;14.86804;0;0;0
16281;VEN;HND;2221.548508;181861.8438;9234.891602;0;24.2368;0;1;0
16282;VEN;HRV;8759.081335;181861.8438;42653.42188;0;13.96703;0;0;0
16283;VEN;HTI;1117.064565;181861.8438;4960.738281;0;7.657144;0;0;0
16284;VEN;HUN;8973.202351;181861.8438;112898.5234;0;0.5274005;0;0;0
16285;VEN;IDN;19146.70696;181861.8438;364458.9063;0;23.9234;0;0;0
16286;VEN;IND;14767.54883;181861.8438;906268;0;28.83496;0;0;0
16287;VEN;IRL;7204.176023;181861.8438;222649.7969;0;0.5962;0;0;0
16288;VEN;IRN;11941.75303;181861.8438;222889.5;0;0.36215;0;0;0
16289;VEN;ISL;7027.216163;181861.8438;15853.98633;0;10.2339;0;0;0
16290;VEN;ITA;8428.454436;181861.8438;1844748.875;0;382.9045;0;0;0
16291;VEN;JAM;1353.317477;181861.8438;10533.2959;0;535.59;0;0;0
16292;VEN;JOR;10689.08091;181861.8438;14176.30469;0;0.054614;0;0;0
16293;VEN;JPN;14291.11998;181861.8438;4340133.5;0;350.9011;0;0;0
16294;VEN;KAZ;12403.76633;181861.8438;77236.89844;0;0.01618133;0;0;0
16295;VEN;KEN;11669.62485;181861.8438;21185.94141;0;0.1700974;0;0;0
16296;VEN;KHM;17434.84768;181861.8438;7192.591309;0;0.00152883;0;0;0
16297;VEN;KOR;14585.1064;181861.8438;888024.1875;0;64.69001;0;0;0
16298;VEN;LBN;10599.95797;181861.8438;22722.19141;0;0.04563581;0;0;0
16299;VEN;LBY;8834.522748;181861.8438;50319.73438;0;0.003950727;0;0;0
16300;VEN;LCA;885.5298792;181861.8438;906;0;56.82358;0;0;0
16301;VEN;LKA;15972.82743;181861.8438;26966.58398;0;0.0231574;0;0;0
16302;VEN;LTU;9206.365969;181861.8438;29790.79688;0;65.9052;0;0;0
16303;VEN;LVA;9205.836051;181861.8438;20115.52734;0;0.000200002;0;0;0
16304;VEN;MAR;6720.713583;181861.8438;57306.73047;0;20.5907;0;0;0
16305;VEN;MEX;3844.672945;181861.8438;839181.9375;1;1077.77;0;1;0
16306;VEN;MKD;9216.207854;181861.8438;6217.132324;0;5.43121;0;0;0
16307;VEN;MUS;14071.84162;181861.8438;6448.455078;0;0.002987193;0;0;0
16308;VEN;MYS;18159.29032;181861.8438;148940.3594;0;10.259524;0;0;0
16309;VEN;NGA;8060.50853;181861.8438;114686.2813;0;23.21187;0;0;0
16310;VEN;NIC;2030.937063;181861.8438;5369.21875;0;388.775;0;1;0
16311;VEN;NLD;7972.385542;181861.8438;657590.125;0;1031.59;0;0;0
16312;VEN;NOR;8356.945722;181861.8438;310959.75;0;0.164267;0;0;0
16313;VEN;NZL;13094.97266;181861.8438;103873.2109;0;1.41576;0;0;0
16314;VEN;PAK;13779.64908;181861.8438;128830.2031;0;1.96014;0;0;0
16315;VEN;PAN;1368.784495;181861.8438;17097.09961;0;53.13286;0;1;0
16316;VEN;PER;2599.937813;181861.8438;93269.03906;1;565.2;0;1;0
16317;VEN;PHL;17201.03546;181861.8438;116931.3438;0;0.36987;0;0;0
16318;VEN;POL;8945.272576;181861.8438;338732.9063;0;5.2056;0;0;0
16319;VEN;PRT;6612.896769;181861.8438;192571.9219;0;269.568;0;0;0
16320;VEN;PRY;4113.110451;181861.8438;9110.214844;0;153.9142;0;1;0
16321;VEN;ROM;9472.917872;181861.8438;121609.1094;0;0.7025;0;0;0
16322;VEN;RUS;10642.34488;181861.8438;986939.5625;0;60.4635;0;0;0
16323;VEN;SDN;10782.29264;181861.8438;37564.61719;0;0.3720013;0;0;0
16324;VEN;SEN;5542.354519;181861.8438;8936.158203;0;4.567871;0;0;0
16325;VEN;SGP;18446.06298;181861.8438;132158.4688;0;280.6111;0;0;0
16326;VEN;SLV;2364.895102;181861.8438;18306.15234;0;280.949;0;1;0
16327;VEN;SUR;1556.513942;181861.8438;1597.385132;0;3.14058;0;0;0
16328;VEN;SVK;8942.82243;181861.8438;55048.54688;0;0.0278;0;0;0
16329;VEN;SVN;8641.557657;181861.8438;37303.44922;0;18.44722;0;0;0
16330;VEN;SWE;8692.382853;181861.8438;384927.2813;0;364.671;0;0;0
16331;VEN;SYR;10698.75197;181861.8438;34902.26953;0;0.0221265;0;0;0
16332;VEN;TGO;7581.376982;181861.8438;2206.123779;0;0.00065544;0;0;0
16333;VEN;THA;17075.72753;181861.8438;206247.0313;0;1.970232;0;0;0
16334;VEN;TJK;12996.92693;181861.8438;2811.461426;0;11.0363;0;0;0
16335;VEN;TTO;710.9751747;181861.8438;19911.22266;0;397.463;0;0;0
16336;VEN;TUN;8290.154788;181861.8438;30298.49023;0;7.18662;0;0;0
16337;VEN;TUR;10121.22015;181861.8438;402709.9375;0;88.08272;0;0;0
16338;VEN;TZA;11730.97818;181861.8438;12783.76758;0;0.08988881;0;0;0
16339;VEN;UKR;9962.241135;181861.8438;106110.8906;0;0.0606664;0;0;0
16340;VEN;URY;5075.99641;181861.8438;19307.69531;0;307.693;0;1;0
16341;VEN;USA;4204.499199;181861.8438;13201819;0;38386.15;0;0;0
16342;VEN;VCT;819.6929706;181861.8438;465.9259338;0;40.93122;0;0;0
16343;VEN;VNM;17250.39824;181861.8438;60883.82031;0;0.08435713;0;0;0
16344;VEN;WSM;11787.3073;181861.8438;422.4949036;0;0.2378596;0;0;0
16345;VEN;YEM;12070.50222;181861.8438;19056.69531;0;0.02115124;0;0;0
16346;VEN;ZAF;10985.03257;181861.8438;254991.5625;0;55.55605;0;0;0
16347;VEN;ZMB;10941.90792;181861.8438;10907.08789;0;0.03897597;0;0;0
16348;VNM;ALB;8733.453411;60883.82031;9136.082031;0;1.433;0;0;0
16349;VNM;ARG;17531.50576;60883.82031;214057.75;0;44.68002;0;0;0
16350;VNM;ARM;6658.508119;60883.82031;6405.722168;0;5.40557;0;0;0
16351;VNM;AUS;6786.99818;60883.82031;768177.6875;0;4100.822;0;0;0
16352;VNM;AUT;8966.116204;60883.82031;322443.6563;0;112.2363;0;0;0
16353;VNM;AZE;6303.632483;60883.82031;20121.61133;0;0.064;0;0;0
16354;VNM;BEL;9644.941958;60883.82031;392001.375;0;869.1155;0;0;0
16355;VNM;BEN;11345.67581;60883.82031;4774.809082;0;0.845962;0;0;0
16356;VNM;BGD;2059.920262;60883.82031;61960.96094;0;16.5759;0;0;0
16357;VNM;BGR;8294.372423;60883.82031;31483;0;23.7365;0;0;0
16358;VNM;BLR;8016.016625;60883.82031;36945.29297;0;8.506003;0;0;0
16359;VNM;BOL;19025.59869;60883.82031;11163.07129;0;1.02589;0;0;0
16360;VNM;BRA;16837.64376;60883.82031;1067962.25;0;83.1078;0;0;0
16361;VNM;CAN;12955.35266;60883.82031;1251463.375;0;633.8486;0;0;0
16362;VNM;CHE;9536.773632;60883.82031;379758.2813;0;179.0833;0;0;0
16363;VNM;CHL;17885.04582;60883.82031;145841.1875;0;53.61972;0;0;0
16364;VNM;CHN;2664.699385;60883.82031;2668071.25;0;2485.901;1;0;0
16365;VNM;CIV;12132.2022;60883.82031;17483.98828;0;68.94151;0;0;0
16366;VNM;COL;17780.70405;60883.82031;135836.0156;0;15.012;0;0;0
16367;VNM;CRI;17072.30776;60883.82031;22145.08008;0;2.00304;0;0;0
16368;VNM;CZE;8902.033928;60883.82031;141801.4219;0;73.4679;0;0;0
16369;VNM;DEU;9259.050936;60883.82031;2906681.25;0;1969.671;0;0;0
16370;VNM;DNK;9047.116402;60883.82031;275237.0313;0;140.91;0;0;0
16371;VNM;ECU;18442.17025;60883.82031;40800.08203;0;5.389846;0;0;0
16372;VNM;ESP;10603.31393;60883.82031;1223988.5;0;663.892;0;0;0
16373;VNM;EST;8165.078615;60883.82031;16409.79688;0;4.302903;0;0;0
16374;VNM;FIN;8207.918559;60883.82031;209444.8906;0;53.25694;0;0;0
16375;VNM;FRA;9888.428187;60883.82031;2230721.5;0;960.21;0;0;0
16376;VNM;GBR;9941.448012;60883.82031;2345014.75;0;1492.44;0;0;0
16377;VNM;GEO;6747.991937;60883.82031;7550.169922;0;1.827672;0;0;0
16378;VNM;GRC;8467.661178;60883.82031;244951.375;0;81.48943;0;0;0
16379;VNM;GTM;16278.12541;60883.82031;35290.26953;0;0.830116;0;0;0
16380;VNM;HKG;1256.461513;60883.82031;189798.1094;0;622.9762;0;0;0
16381;VNM;HUN;8679.770907;60883.82031;112898.5234;0;30.09413;0;0;0
16382;VNM;IDN;2226.403231;60883.82031;364458.9063;1;636.7449;0;0;0
16383;VNM;IND;3329.869552;60883.82031;906268;0;147.668;0;0;0
16384;VNM;IRL;10257.05583;60883.82031;222649.7969;0;52.7953;0;0;0
16385;VNM;ISL;10268.16743;60883.82031;15853.98633;0;5.855641;0;0;0
16386;VNM;ITA;9337.082139;60883.82031;1844748.875;0;766.8331;0;0;0
16387;VNM;JAM;16416.01716;60883.82031;10533.2959;0;0.653771;0;0;0
16388;VNM;JOR;7405.215019;60883.82031;14176.30469;0;5.45672;0;0;0
16389;VNM;JPN;3902.721826;60883.82031;4340133.5;0;5357.704;0;0;0
16390;VNM;KGZ;4423.88701;60883.82031;2694.656982;0;0.05149903;0;0;0
16391;VNM;KHM;533.8779734;60883.82031;7192.591309;1;269.907;1;0;0
16392;VNM;KOR;3257.774245;60883.82031;888024.1875;0;837.209;0;0;0
16393;VNM;LAO;736.8180536;60883.82031;3403.669678;1;90.8158;1;0;0
16394;VNM;LKA;3042.79811;60883.82031;26966.58398;0;14.1398;0;0;0
16395;VNM;LTU;8276.395108;60883.82031;29790.79688;0;8.016602;0;0;0
16396;VNM;LVA;8247.256952;60883.82031;20115.52734;0;3.9017;0;0;0
16397;VNM;MAC;807.921814;60883.82031;14285.01074;0;8.77876;0;0;0
16398;VNM;MAR;11217.91643;60883.82031;57306.73047;0;19.9477;0;0;0
16399;VNM;MDA;7963.127371;60883.82031;3265.583984;0;4.09994;0;0;0
16400;VNM;MDV;3887.678529;60883.82031;915.2070313;0;0.417126;0;0;0
16401;VNM;MKD;8585.733847;60883.82031;6217.132324;0;2.12846;0;0;0
16402;VNM;MNG;3759.398744;60883.82031;2689.424805;0;14.51;0;0;0
16403;VNM;MOZ;8760.820057;60883.82031;7608.191406;0;11.1219;0;0;0
16404;VNM;MUS;6623.348109;60883.82031;6448.455078;0;3.458455;0;0;0
16405;VNM;MYS;1361.232513;60883.82031;148940.3594;1;1415.491;0;0;0
16406;VNM;NLD;9549.608552;60883.82031;657590.125;0;836.3509;0;0;0
16407;VNM;NOR;9033.614824;60883.82031;310959.75;0;116.3272;0;0;0
16408;VNM;NPL;2753.275501;60883.82031;8051.663086;0;4.405973;0;0;0
16409;VNM;NZL;9198.087157;60883.82031;103873.2109;0;96.15485;0;0;0
16410;VNM;PAK;4109.609894;60883.82031;128830.2031;0;23.2084;0;0;0
16411;VNM;PAN;17345.17083;60883.82031;17097.09961;0;0.683507;0;0;0
16412;VNM;PER;19293.45574;60883.82031;93269.03906;0;23.25169;0;0;0
16413;VNM;PHL;1707.625407;60883.82031;116931.3438;1;673.055;0;0;0
16414;VNM;POL;8606.114314;60883.82031;338732.9063;0;174.8;0;0;0
16415;VNM;PRT;11140.03601;60883.82031;192571.9219;0;27.28352;0;0;0
16416;VNM;PRY;17892.97479;60883.82031;9110.214844;0;3.01861;0;0;0
16417;VNM;ROM;8226.455922;60883.82031;121609.1094;0;44.88473;0;0;0
16418;VNM;RUS;6790.411312;60883.82031;986939.5625;0;348.564;0;0;0
16419;VNM;SEN;13049.14138;60883.82031;8936.158203;0;38.48713;0;0;0
16420;VNM;SGP;1480.831467;60883.82031;132158.4688;1;1649.912;0;0;0
16421;VNM;SLV;16455.02544;60883.82031;18306.15234;0;1.76455;0;0;0
16422;VNM;SVK;8679.151692;60883.82031;55048.54688;0;15.5208;0;0;0
16423;VNM;SVN;9036.050886;60883.82031;37303.44922;0;10.840302;0;0;0
16424;VNM;SWE;8727.681414;60883.82031;384927.2813;0;210.9041;0;0;0
16425;VNM;TGO;11479.1461;60883.82031;2206.123779;0;1.02739;0;0;0
16426;VNM;THA;852.5939714;60883.82031;206247.0313;1;908.8981;0;0;0
16427;VNM;TJK;4604.35862;60883.82031;2811.461426;0;0.02400002;0;0;0
16428;VNM;TUN;9668.251362;60883.82031;30298.49023;0;5.07328;0;0;0
16429;VNM;TUR;7735.038428;60883.82031;402709.9375;0;189.133;0;0;0
16430;VNM;UKR;7644.060643;60883.82031;106110.8906;0;53.29313;0;0;0
16431;VNM;URY;17212.03083;60883.82031;19307.69531;0;1.52684;0;0;0
16432;VNM;USA;13715.7467;60883.82031;13201819;0;9265.003;0;0;0
16433;VNM;VCT;16706.3681;60883.82031;465.9259338;0;0.00805366;0;0;0
16434;VNM;VEN;17250.39856;60883.82031;181861.8438;0;10.986;0;0;0
16435;VNM;YEM;6711.34925;60883.82031;19056.69531;0;3.23412;0;0;0
16436;VNM;ZAF;9850.552324;60883.82031;254991.5625;0;101.82821;0;0;0
16437;VNM;ZMB;9198.505118;60883.82031;10907.08789;0;0.625122;0;0;0
16438;VNM;ZWE;9143.044062;60883.82031;5010.452637;0;0.475605;0;0;0
16439;VUT;AUS;2989.300813;387.5063171;768177.6875;0;2.741673;0;1;0
16440;VUT;AUT;15792.49353;387.5063171;322443.6563;0;0.0201;0;0;0
16441;VUT;BEL;15995.62124;387.5063171;392001.375;0;6.225505;0;1;0
16442;VUT;BFA;18829.8194;387.5063171;6205.320313;0;0.00358556;0;1;0
16443;VUT;BGR;15519.64658;387.5063171;31483;0;0.07870005;0;0;0
16444;VUT;CAN;12514.28902;387.5063171;1251463.375;0;0.376097;0;1;0
16445;VUT;CHE;16234.51297;387.5063171;379758.2813;0;0.00083743;0;1;0
16446;VUT;CHL;11630.39257;387.5063171;145841.1875;0;0.267497;0;0;0
16447;VUT;CHN;7975.082309;387.5063171;2668071.25;0;1.0520004;0;0;0
16448;VUT;CRI;12227.72347;387.5063171;22145.08008;0;0.0045063;0;0;0
16449;VUT;DEU;15744.8182;387.5063171;2906681.25;0;0.0695;0;0;0
16450;VUT;DNK;15284.89712;387.5063171;275237.0313;0;0.0278;0;0;0
16451;VUT;ECU;12365.10113;387.5063171;40800.08203;0;0.022862;0;0;0
16452;VUT;EGY;15428.0176;387.5063171;107484.0391;0;1.60754;0;0;0
16453;VUT;ESP;17313.76837;387.5063171;1223988.5;0;0.1630002;0;0;0
16454;VUT;FIN;14324.53471;387.5063171;209444.8906;0;0.0042;0;0;0
16455;VUT;FJI;1102.058058;387.5063171;2821.605957;0;0.1707343;0;1;0
16456;VUT;FRA;16443.90405;387.5063171;2230721.5;0;0.7149;0;1;0
16457;VUT;GAB;16954.91364;387.5063171;9545.985352;0;0.402955;0;1;0
16458;VUT;GBR;15966.42591;387.5063171;2345014.75;0;1.59341;0;1;0
16459;VUT;HKG;7319.830347;387.5063171;189798.1094;0;1.291664;0;1;0
16460;VUT;HUN;15613.18562;387.5063171;112898.5234;0;9.00E-04;0;0;0
